,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
3899,4,27,32.492204213340095,19,34,61,0.8,460,smooth,5,gpt,1
3900,5,23,71.58811875978517,44,34,61,0.8,460,smooth,5,gpt,4
3901,0,24,66.4576882026059,43,27,65,0.0,461,smooth,5,gpt,-1
3902,1,23,61.40950919279761,39,27,65,0.0,461,smooth,5,gpt,1
3903,2,22,59.70469879508538,39,27,65,0.0,461,smooth,5,gpt,1
3904,3,25,77.6361406051798,49,27,65,0.0,461,smooth,5,gpt,3
3905,4,26,92.68699341536112,61,27,65,0.0,461,smooth,5,gpt,1
3906,5,27,100.0,65,27,65,0.0,461,smooth,5,gpt,1
3907,0,4,93.0,76,9,76,100.0,8,rough,5,human,-1
3908,1,5,74.0,61,9,76,100.0,8,rough,5,human,1
3909,2,3,78.0,64,9,76,100.0,8,rough,5,human,2
3910,3,6,49.0,42,9,76,100.0,8,rough,5,human,3
3911,4,2,58.0,49,9,76,100.0,8,rough,5,human,4
3912,5,11,23.0,22,9,76,100.0,8,rough,5,human,9
3913,0,2,91.0,65,37,66,100.0,8,rough,10,human,-1
3914,1,3,95.0,68,37,66,100.0,8,rough,10,human,1
3915,2,1,53.0,40,37,66,100.0,8,rough,10,human,2
3916,3,9,7.0,10,37,66,100.0,8,rough,10,human,8
3917,4,17,69.0,51,37,66,100.0,8,rough,10,human,8
3918,5,18,45.0,35,37,66,100.0,8,rough,10,human,1
3919,6,16,74.0,54,37,66,100.0,8,rough,10,human,2
3920,7,14,65.0,48,37,66,100.0,8,rough,10,human,2
3921,8,23,90.0,64,37,66,100.0,8,rough,10,human,9
3922,9,22,73.0,53,37,66,100.0,8,rough,10,human,1
3923,10,23,91.0,65,37,66,100.0,8,rough,10,human,1
3924,0,22,41.0,37,28,77,100.0,8,rough,5,human,-1
3925,1,13,33.0,30,28,77,100.0,8,rough,5,human,9
3926,2,7,81.0,67,28,77,100.0,8,rough,5,human,6
3927,3,8,94.0,77,28,77,100.0,8,rough,5,human,1
3928,4,6,35.0,32,28,77,100.0,8,rough,5,human,2
3929,5,9,68.0,57,28,77,100.0,8,rough,5,human,3
3930,0,16,40.0,34,31,73,100.0,8,rough,10,human,-1
3931,1,5,98.0,77,31,73,100.0,8,rough,10,human,11
3932,2,6,66.0,53,31,73,100.0,8,rough,10,human,1
3933,3,4,102.0,79,31,73,100.0,8,rough,10,human,2
3934,4,3,49.0,41,31,73,100.0,8,rough,10,human,1
3935,5,22,28.0,25,31,73,100.0,8,rough,10,human,19
3936,6,29,49.0,41,31,73,100.0,8,rough,10,human,7
3937,7,26,56.0,46,31,73,100.0,8,rough,10,human,3
3938,8,12,81.0,64,31,73,100.0,8,rough,10,human,14
3939,9,11,49.0,41,31,73,100.0,8,rough,10,human,1
3940,10,13,69.0,55,31,73,100.0,8,rough,10,human,2
3941,0,19,29.0,26,33,71,100.0,8,rough,5,human,-1
3942,1,8,52.0,42,33,71,100.0,8,rough,5,human,11
3943,2,3,55.0,44,33,71,100.0,8,rough,5,human,5
3944,3,24,45.0,37,33,71,100.0,8,rough,5,human,21
3945,4,29,42.0,35,33,71,100.0,8,rough,5,human,5
3946,5,15,61.0,48,33,71,100.0,8,rough,5,human,14
3947,0,16,57.0,44,12,68,100.0,8,rough,10,human,-1
3948,1,9,39.0,32,12,68,100.0,8,rough,10,human,7
3949,2,4,56.0,43,12,68,100.0,8,rough,10,human,5
3950,3,21,31.0,26,12,68,100.0,8,rough,10,human,17
3951,4,26,0.0,5,12,68,100.0,8,rough,10,human,5
3952,5,1,12.0,13,12,68,100.0,8,rough,10,human,25
3953,6,6,6.0,9,12,68,100.0,8,rough,10,human,5
3954,7,12,32.0,27,12,68,100.0,8,rough,10,human,6
3955,8,18,46.0,36,12,68,100.0,8,rough,10,human,6
3956,9,23,26.0,23,12,68,100.0,8,rough,10,human,5
3957,10,17,24.0,21,12,68,100.0,8,rough,10,human,6
3958,0,2,46.0,36,25,68,100.0,8,rough,5,human,-1
3959,1,9,64.0,49,25,68,100.0,8,rough,5,human,7
3960,2,16,99.0,72,25,68,100.0,8,rough,5,human,7
3961,3,17,79.0,59,25,68,100.0,8,rough,5,human,1
3962,4,15,65.0,49,25,68,100.0,8,rough,5,human,2
3963,5,17,78.0,58,25,68,100.0,8,rough,5,human,2
3964,0,9,99.0,66,10,62,100.0,8,rough,10,human,-1
3965,1,10,99.0,66,10,62,100.0,8,rough,10,human,1
3966,2,8,51.0,37,10,62,100.0,8,rough,10,human,2
3967,3,11,54.0,38,10,62,100.0,8,rough,10,human,3
3968,4,15,101.0,68,10,62,100.0,8,rough,10,human,4
3969,5,16,51.0,37,10,62,100.0,8,rough,10,human,1
3970,6,14,61.0,43,10,62,100.0,8,rough,10,human,2
3971,7,19,39.0,29,10,62,100.0,8,rough,10,human,5
3972,8,23,63.0,44,10,62,100.0,8,rough,10,human,4
3973,9,27,57.0,40,10,62,100.0,8,rough,10,human,4
3974,10,2,11.0,12,10,62,100.0,8,rough,10,human,25
3975,0,14,32.0,29,22,75,100.0,8,rough,5,human,-1
3976,1,5,40.0,35,22,75,100.0,8,rough,5,human,9
3977,2,2,61.0,51,22,75,100.0,8,rough,5,human,3
3978,3,21,76.0,62,22,75,100.0,8,rough,5,human,19
3979,4,22,42.0,37,22,75,100.0,8,rough,5,human,1
3980,5,20,84.0,68,22,75,100.0,8,rough,5,human,2
3981,0,4,33.0,25,2,62,100.0,8,rough,10,human,-1
3982,1,13,43.0,32,2,62,100.0,8,rough,10,human,9
3983,2,24,65.0,45,2,62,100.0,8,rough,10,human,11
3984,3,21,42.0,31,2,62,100.0,8,rough,10,human,3
3985,4,7,100.0,67,2,62,100.0,8,rough,10,human,14
3986,5,8,71.0,49,2,62,100.0,8,rough,10,human,1
3987,6,6,92.0,62,2,62,100.0,8,rough,10,human,2
3988,7,5,63.0,44,2,62,100.0,8,rough,10,human,1
3989,8,2,27.0,22,2,62,100.0,8,rough,10,human,3
3990,9,0,70.0,48,2,62,100.0,8,rough,10,human,2
3991,10,29,54.0,38,2,62,100.0,8,rough,10,human,29
3992,0,29,15.0,14,5,60,100.0,8,rough,5,human,-1
3993,1,7,82.0,54,5,60,100.0,8,rough,5,human,22
3994,2,13,50.0,35,5,60,100.0,8,rough,5,human,6
3995,3,6,60.0,41,5,60,100.0,8,rough,5,human,7
3996,4,8,81.0,54,5,60,100.0,8,rough,5,human,2
3997,5,3,76.0,51,5,60,100.0,8,rough,5,human,5
3998,0,10,45.0,33,14,62,100.0,8,rough,10,human,-1
3999,1,20,49.0,35,14,62,100.0,8,rough,10,human,10
4000,2,25,55.0,39,14,62,100.0,8,rough,10,human,5
4001,3,14,1.0,6,14,62,100.0,8,rough,10,human,11
4002,4,3,29.0,23,14,62,100.0,8,rough,10,human,11
4003,5,0,10.0,11,14,62,100.0,8,rough,10,human,3
4004,6,7,44.0,32,14,62,100.0,8,rough,10,human,7
4005,7,28,18.0,16,14,62,100.0,8,rough,10,human,21
4006,8,29,10.0,11,14,62,100.0,8,rough,10,human,1
4007,9,17,65.0,45,14,62,100.0,8,rough,10,human,12
4008,10,18,48.0,35,14,62,100.0,8,rough,10,human,1
4009,0,11,51.0,40,36,68,100.0,8,rough,5,human,-1
4010,1,12,47.0,37,36,68,100.0,8,rough,5,human,1
4011,2,7,63.0,48,36,68,100.0,8,rough,5,human,5
4012,3,4,51.0,40,36,68,100.0,8,rough,5,human,3
4013,4,21,64.0,49,36,68,100.0,8,rough,5,human,17
4014,5,22,69.0,52,36,68,100.0,8,rough,5,human,1
4015,0,29,70.0,57,23,74,100.0,8,rough,10,human,-1
4016,1,28,94.0,75,23,74,100.0,8,rough,10,human,1
4017,2,27,87.0,69,23,74,100.0,8,rough,10,human,1
4018,3,26,71.0,58,23,74,100.0,8,rough,10,human,1
4019,4,25,93.0,74,23,74,100.0,8,rough,10,human,1
4020,5,24,99.0,78,23,74,100.0,8,rough,10,human,1
4021,6,23,70.0,57,23,74,100.0,8,rough,10,human,1
4022,7,22,55.0,46,23,74,100.0,8,rough,10,human,1
4023,8,21,54.0,45,23,74,100.0,8,rough,10,human,1
4024,9,20,55.0,46,23,74,100.0,8,rough,10,human,1
4025,10,19,46.0,39,23,74,100.0,8,rough,10,human,1
4026,0,19,35.0,31,11,74,100.0,8,rough,5,human,-1
4027,1,14,36.0,32,11,74,100.0,8,rough,5,human,5
4028,2,9,47.0,40,11,74,100.0,8,rough,5,human,5
4029,3,6,58.0,48,11,74,100.0,8,rough,5,human,3
4030,4,5,96.0,76,11,74,100.0,8,rough,5,human,1
4031,5,4,70.0,57,11,74,100.0,8,rough,5,human,1
4032,0,29,40.0,31,39,66,100.0,8,rough,10,human,-1
4033,1,17,63.0,47,39,66,100.0,8,rough,10,human,12
4034,2,11,59.0,44,39,66,100.0,8,rough,10,human,6
4035,3,8,66.0,49,39,66,100.0,8,rough,10,human,3
4036,4,4,70.0,51,39,66,100.0,8,rough,10,human,4
4037,5,3,54.0,41,39,66,100.0,8,rough,10,human,1
4038,6,5,76.0,55,39,66,100.0,8,rough,10,human,2
4039,7,6,54.0,41,39,66,100.0,8,rough,10,human,1
4040,8,0,23.0,20,39,66,100.0,8,rough,10,human,6
4041,9,1,21.0,19,39,66,100.0,8,rough,10,human,1
4042,10,2,34.0,27,39,66,100.0,8,rough,10,human,1
4043,0,22,91.0,65,11,66,100.0,9,rough,10,human,20
4044,1,23,55.0,41,11,66,100.0,9,rough,10,human,1
4045,2,21,99.0,70,11,66,100.0,9,rough,10,human,2
4046,3,20,65.0,48,11,66,100.0,9,rough,10,human,1
4047,4,16,34.0,27,11,66,100.0,9,rough,10,human,4
4048,5,4,72.0,53,11,66,100.0,9,rough,10,human,12
4049,6,3,32.0,26,11,66,100.0,9,rough,10,human,1
4050,7,5,96.0,68,11,66,100.0,9,rough,10,human,2
4051,8,6,58.0,43,11,66,100.0,9,rough,10,human,1
4052,9,13,23.0,20,11,66,100.0,9,rough,10,human,7
4053,10,10,23.0,20,11,66,100.0,9,rough,10,human,3
4054,0,27,56.0,45,38,72,100.0,9,rough,5,human,-1
4055,1,26,56.0,45,38,72,100.0,9,rough,5,human,1
4056,2,25,59.0,47,38,72,100.0,9,rough,5,human,1
4057,3,24,40.0,34,38,72,100.0,9,rough,5,human,1
4058,4,28,81.0,63,38,72,100.0,9,rough,5,human,4
4059,5,29,100.0,77,38,72,100.0,9,rough,5,human,1
4060,0,0,51.0,44,35,77,100.0,9,rough,10,human,-1
4061,1,1,66.0,56,35,77,100.0,9,rough,10,human,1
4062,2,2,69.0,58,35,77,100.0,9,rough,10,human,1
4063,3,3,72.0,60,35,77,100.0,9,rough,10,human,1
4064,4,4,68.0,57,35,77,100.0,9,rough,10,human,1
4065,5,11,37.0,33,35,77,100.0,9,rough,10,human,7
4066,6,12,26.0,25,35,77,100.0,9,rough,10,human,1
4067,7,10,42.0,37,35,77,100.0,9,rough,10,human,2
4068,8,7,46.0,40,35,77,100.0,9,rough,10,human,3
4069,9,19,99.0,81,35,77,100.0,9,rough,10,human,12
4070,10,20,82.0,68,35,77,100.0,9,rough,10,human,1
4071,0,3,86.0,60,8,64,100.0,9,rough,5,human,-1
4072,1,4,55.0,40,8,64,100.0,9,rough,5,human,1
4073,2,2,99.0,68,8,64,100.0,9,rough,5,human,2
4074,3,1,82.0,57,8,64,100.0,9,rough,5,human,1
4075,4,13,45.0,34,8,64,100.0,9,rough,5,human,12
4076,5,14,27.0,22,8,64,100.0,9,rough,5,human,1
4077,0,27,56.0,48,14,76,100.0,9,rough,10,human,-1
4078,1,26,53.0,45,14,76,100.0,9,rough,10,human,1
4079,2,28,18.0,19,14,76,100.0,9,rough,10,human,2
4080,3,11,38.0,34,14,76,100.0,9,rough,10,human,17
4081,4,16,78.0,64,14,76,100.0,9,rough,10,human,5
4082,5,17,68.0,57,14,76,100.0,9,rough,10,human,1
4083,6,15,41.0,36,14,76,100.0,9,rough,10,human,2
4084,7,22,100.0,81,14,76,100.0,9,rough,10,human,7
4085,8,21,87.0,71,14,76,100.0,9,rough,10,human,1
4086,9,23,96.0,78,14,76,100.0,9,rough,10,human,2
4087,10,24,84.0,69,14,76,100.0,9,rough,10,human,1
4088,0,12,94.0,76,3,75,100.0,9,rough,5,human,-1
4089,1,11,99.0,79,3,75,100.0,9,rough,5,human,1
4090,2,10,98.0,79,3,75,100.0,9,rough,5,human,1
4091,3,9,66.0,55,3,75,100.0,9,rough,5,human,1
4092,4,13,77.0,63,3,75,100.0,9,rough,5,human,4
4093,5,14,67.0,55,3,75,100.0,9,rough,5,human,1
4094,0,0,42.0,35,36,72,100.0,9,rough,10,human,-1
4095,1,3,42.0,35,36,72,100.0,9,rough,10,human,3
4096,2,8,70.0,55,36,72,100.0,9,rough,10,human,5
4097,3,6,65.0,52,36,72,100.0,9,rough,10,human,2
4098,4,9,92.0,71,36,72,100.0,9,rough,10,human,3
4099,5,10,73.0,58,36,72,100.0,9,rough,10,human,1
4100,6,15,77.0,60,36,72,100.0,9,rough,10,human,5
4101,7,14,50.0,41,36,72,100.0,9,rough,10,human,1
4102,8,16,86.0,67,36,72,100.0,9,rough,10,human,2
4103,9,17,87.0,68,36,72,100.0,9,rough,10,human,1
4104,10,18,100.0,77,36,72,100.0,9,rough,10,human,1
4105,0,18,60.0,51,33,77,100.0,9,rough,5,human,-1
4106,1,17,73.0,61,33,77,100.0,9,rough,5,human,1
4107,2,16,47.0,41,33,77,100.0,9,rough,5,human,1
4108,3,10,87.0,72,33,77,100.0,9,rough,5,human,6
4109,4,9,56.0,48,33,77,100.0,9,rough,5,human,1
4110,5,11,72.0,60,33,77,100.0,9,rough,5,human,2
4111,0,21,40.0,30,2,62,100.0,9,rough,10,human,-1
4112,1,12,22.0,19,2,62,100.0,9,rough,10,human,9
4113,2,15,-1.0,4,2,62,100.0,9,rough,10,human,3
4114,3,18,23.0,19,2,62,100.0,9,rough,10,human,3
4115,4,24,62.0,43,2,62,100.0,9,rough,10,human,6
4116,5,27,49.0,35,2,62,100.0,9,rough,10,human,3
4117,6,6,94.0,63,2,62,100.0,9,rough,10,human,21
4118,7,5,66.0,46,2,62,100.0,9,rough,10,human,1
4119,8,7,100.0,67,2,62,100.0,9,rough,10,human,2
4120,9,8,70.0,48,2,62,100.0,9,rough,10,human,1
4121,10,2,27.0,22,2,62,100.0,9,rough,10,human,6
4122,0,12,47.0,41,20,77,100.0,9,rough,5,human,-1
4123,1,13,0.0,5,20,77,100.0,9,rough,5,human,1
4124,2,11,46.0,40,20,77,100.0,9,rough,5,human,2
4125,3,10,71.0,60,20,77,100.0,9,rough,5,human,1
4126,4,9,100.0,82,20,77,100.0,9,rough,5,human,1
4127,5,8,52.0,45,20,77,100.0,9,rough,5,human,1
4128,0,4,55.0,38,12,60,100.0,9,rough,10,human,-1
4129,1,7,6.0,9,12,60,100.0,9,rough,10,human,3
4130,2,1,13.0,13,12,60,100.0,9,rough,10,human,6
4131,3,11,37.0,27,12,60,100.0,9,rough,10,human,10
4132,4,14,101.0,66,12,60,100.0,9,rough,10,human,3
4133,5,15,95.0,62,12,60,100.0,9,rough,10,human,1
4134,6,13,51.0,36,12,60,100.0,9,rough,10,human,2
4135,7,19,27.0,21,12,60,100.0,9,rough,10,human,6
4136,8,23,26.0,21,12,60,100.0,9,rough,10,human,4
4137,9,26,1.0,6,12,60,100.0,9,rough,10,human,3
4138,10,28,42.0,30,12,60,100.0,9,rough,10,human,2
4139,0,20,55.0,42,7,68,100.0,9,rough,5,human,-1
4140,1,19,16.0,16,7,68,100.0,9,rough,5,human,1
4141,2,21,100.0,73,7,68,100.0,9,rough,5,human,2
4142,3,22,74.0,55,7,68,100.0,9,rough,5,human,1
4143,4,23,37.0,30,7,68,100.0,9,rough,5,human,1
4144,5,13,68.0,51,7,68,100.0,9,rough,5,human,10
4145,0,23,61.0,51,15,76,100.0,9,rough,10,human,-1
4146,1,22,71.0,59,15,76,100.0,9,rough,10,human,1
4147,2,21,73.0,60,15,76,100.0,9,rough,10,human,1
4148,3,20,68.0,57,15,76,100.0,9,rough,10,human,1
4149,4,13,7.0,10,15,76,100.0,9,rough,10,human,7
4150,5,15,41.0,36,15,76,100.0,9,rough,10,human,2
4151,6,17,56.0,48,15,76,100.0,9,rough,10,human,2
4152,7,18,32.0,29,15,76,100.0,9,rough,10,human,1
4153,8,8,58.0,49,15,76,100.0,9,rough,10,human,10
4154,9,7,65.0,54,15,76,100.0,9,rough,10,human,1
4155,10,6,78.0,64,15,76,100.0,9,rough,10,human,1
4156,0,6,51.0,42,22,73,100.0,9,rough,5,human,-1
4157,1,7,47.0,39,22,73,100.0,9,rough,5,human,1
4158,2,5,40.0,34,22,73,100.0,9,rough,5,human,2
4159,3,13,42.0,36,22,73,100.0,9,rough,5,human,8
4160,4,17,69.0,55,22,73,100.0,9,rough,5,human,4
4161,5,18,31.0,28,22,73,100.0,9,rough,5,human,1
4162,0,5,85.0,59,37,64,100.0,9,rough,10,human,-1
4163,1,4,49.0,36,37,64,100.0,9,rough,10,human,1
4164,2,6,91.0,63,37,64,100.0,9,rough,10,human,2
4165,3,8,23.0,20,37,64,100.0,9,rough,10,human,2
4166,4,7,48.0,36,37,64,100.0,9,rough,10,human,1
4167,5,16,74.0,52,37,64,100.0,9,rough,10,human,9
4168,6,17,72.0,51,37,64,100.0,9,rough,10,human,1
4169,7,15,75.0,53,37,64,100.0,9,rough,10,human,2
4170,8,18,44.0,33,37,64,100.0,9,rough,10,human,3
4171,9,14,65.0,47,37,64,100.0,9,rough,10,human,4
4172,10,13,30.0,24,37,64,100.0,9,rough,10,human,1
4173,0,20,53.0,39,21,64,100.0,9,rough,5,human,-1
4174,1,18,55.0,40,21,64,100.0,9,rough,5,human,2
4175,2,22,-1.0,4,21,64,100.0,9,rough,5,human,4
4176,3,13,66.0,47,21,64,100.0,9,rough,5,human,9
4177,4,12,44.0,33,21,64,100.0,9,rough,5,human,1
4178,5,14,55.0,40,21,64,100.0,9,rough,5,human,2
4179,0,1,4.0,8,32,78,100.0,10,smooth,5,human,13
4180,1,7,61.0,53,32,78,100.0,10,smooth,5,human,6
4181,2,8,72.0,61,32,78,100.0,10,smooth,5,human,1
4182,3,9,83.0,70,32,78,100.0,10,smooth,5,human,1
4183,4,10,64.0,55,32,78,100.0,10,smooth,5,human,1
4184,5,9,82.0,69,32,78,100.0,10,smooth,5,human,1
4185,0,29,52.0,39,27,66,100.0,10,smooth,10,human,-1
4186,1,23,66.0,49,27,66,100.0,10,smooth,10,human,6
4187,2,17,85.0,61,27,66,100.0,10,smooth,10,human,6
4188,3,16,78.0,56,27,66,100.0,10,smooth,10,human,1
4189,4,18,84.0,60,27,66,100.0,10,smooth,10,human,2
4190,5,17,88.0,63,27,66,100.0,10,smooth,10,human,1
4191,6,17,87.0,62,27,66,100.0,10,smooth,10,human,0
4192,7,17,86.0,62,27,66,100.0,10,smooth,10,human,0
4193,8,17,85.0,61,27,66,100.0,10,smooth,10,human,0
4194,9,17,86.0,62,27,66,100.0,10,smooth,10,human,0
4195,10,17,86.0,62,27,66,100.0,10,smooth,10,human,0
4196,0,23,39.0,36,6,80,100.0,10,smooth,5,human,-1
4197,1,2,17.0,19,6,80,100.0,10,smooth,5,human,21
4198,2,8,6.0,10,6,80,100.0,10,smooth,5,human,6
4199,3,14,100.0,85,6,80,100.0,10,smooth,5,human,6
4200,4,14,96.0,82,6,80,100.0,10,smooth,5,human,0
4201,5,14,100.0,85,6,80,100.0,10,smooth,5,human,0
4202,0,3,65.0,57,10,80,100.0,10,smooth,10,human,-1
4203,1,4,57.0,51,10,80,100.0,10,smooth,10,human,1
4204,2,16,91.0,78,10,80,100.0,10,smooth,10,human,12
4205,3,17,100.0,85,10,80,100.0,10,smooth,10,human,1
4206,4,18,93.0,79,10,80,100.0,10,smooth,10,human,1
4207,5,17,100.0,85,10,80,100.0,10,smooth,10,human,1
4208,6,17,101.0,86,10,80,100.0,10,smooth,10,human,0
4209,7,17,99.0,84,10,80,100.0,10,smooth,10,human,0
4210,8,17,99.0,84,10,80,100.0,10,smooth,10,human,0
4211,9,17,99.0,84,10,80,100.0,10,smooth,10,human,0
4212,10,17,101.0,86,10,80,100.0,10,smooth,10,human,0
4213,0,15,58.0,51,17,80,100.0,10,smooth,5,human,-1
4214,1,22,41.0,38,17,80,100.0,10,smooth,5,human,7
4215,2,7,0.0,5,17,80,100.0,10,smooth,5,human,15
4216,3,14,49.0,44,17,80,100.0,10,smooth,5,human,7
4217,4,15,57.0,51,17,80,100.0,10,smooth,5,human,1
4218,5,15,57.0,51,17,80,100.0,10,smooth,5,human,0
4219,0,23,0.0,5,3,78,100.0,10,smooth,10,human,-1
4220,1,14,75.0,64,3,78,100.0,10,smooth,10,human,9
4221,2,13,101.0,84,3,78,100.0,10,smooth,10,human,1
4222,3,12,97.0,81,3,78,100.0,10,smooth,10,human,1
4223,4,13,100.0,83,3,78,100.0,10,smooth,10,human,1
4224,5,13,100.0,83,3,78,100.0,10,smooth,10,human,0
4225,6,13,100.0,83,3,78,100.0,10,smooth,10,human,0
4226,7,13,99.0,82,3,78,100.0,10,smooth,10,human,0
4227,8,13,98.0,81,3,78,100.0,10,smooth,10,human,0
4228,9,13,100.0,83,3,78,100.0,10,smooth,10,human,0
4229,10,13,100.0,83,3,78,100.0,10,smooth,10,human,0
4230,0,14,91.0,60,5,60,100.0,10,smooth,5,human,-1
4231,1,6,39.0,28,5,60,100.0,10,smooth,5,human,8
4232,2,13,82.0,54,5,60,100.0,10,smooth,5,human,7
4233,3,15,99.0,64,5,60,100.0,10,smooth,5,human,2
4234,4,16,93.0,61,5,60,100.0,10,smooth,5,human,1
4235,5,15,100.0,65,5,60,100.0,10,smooth,5,human,1
4236,0,0,100.0,71,30,66,100.0,10,smooth,10,human,-1
4237,1,1,98.0,70,30,66,100.0,10,smooth,10,human,1
4238,2,0,100.0,71,30,66,100.0,10,smooth,10,human,1
4239,3,0,98.0,70,30,66,100.0,10,smooth,10,human,0
4240,4,0,100.0,71,30,66,100.0,10,smooth,10,human,0
4241,5,0,99.0,70,30,66,100.0,10,smooth,10,human,0
4242,6,0,100.0,71,30,66,100.0,10,smooth,10,human,0
4243,7,0,100.0,71,30,66,100.0,10,smooth,10,human,0
4244,8,0,101.0,72,30,66,100.0,10,smooth,10,human,0
4245,9,0,100.0,71,30,66,100.0,10,smooth,10,human,0
4246,10,0,101.0,72,30,66,100.0,10,smooth,10,human,0
4247,0,23,65.0,57,38,80,100.0,10,smooth,5,human,-1
4248,1,15,99.0,84,38,80,100.0,10,smooth,5,human,8
4249,2,14,77.0,67,38,80,100.0,10,smooth,5,human,1
4250,3,15,100.0,85,38,80,100.0,10,smooth,5,human,1
4251,4,15,101.0,86,38,80,100.0,10,smooth,5,human,0
4252,5,15,102.0,87,38,80,100.0,10,smooth,5,human,0
4253,0,26,71.0,49,33,62,100.0,10,smooth,10,human,-1
4254,1,18,61.0,43,33,62,100.0,10,smooth,10,human,8
4255,2,6,21.0,18,33,62,100.0,10,smooth,10,human,12
4256,3,12,34.0,26,33,62,100.0,10,smooth,10,human,6
4257,4,23,44.0,32,33,62,100.0,10,smooth,10,human,11
4258,5,27,64.0,45,33,62,100.0,10,smooth,10,human,4
4259,6,25,73.0,50,33,62,100.0,10,smooth,10,human,2
4260,7,25,72.0,50,33,62,100.0,10,smooth,10,human,0
4261,8,25,71.0,49,33,62,100.0,10,smooth,10,human,0
4262,9,25,73.0,50,33,62,100.0,10,smooth,10,human,0
4263,10,25,74.0,51,33,62,100.0,10,smooth,10,human,0
4264,0,10,30.0,24,11,64,100.0,10,smooth,5,human,-1
4265,1,22,0.0,5,11,64,100.0,10,smooth,5,human,12
4266,2,3,70.0,50,11,64,100.0,10,smooth,5,human,19
4267,3,2,68.0,49,11,64,100.0,10,smooth,5,human,1
4268,4,4,63.0,45,11,64,100.0,10,smooth,5,human,2
4269,5,3,70.0,50,11,64,100.0,10,smooth,5,human,1
4270,0,1,57.0,49,31,78,100.0,10,smooth,10,human,-1
4271,1,11,9.0,12,31,78,100.0,10,smooth,10,human,10
4272,2,24,8.0,11,31,78,100.0,10,smooth,10,human,13
4273,3,4,42.0,38,31,78,100.0,10,smooth,10,human,20
4274,4,2,47.0,42,31,78,100.0,10,smooth,10,human,2
4275,5,0,68.0,58,31,78,100.0,10,smooth,10,human,2
4276,6,0,66.0,56,31,78,100.0,10,smooth,10,human,0
4277,7,0,66.0,56,31,78,100.0,10,smooth,10,human,0
4278,8,0,67.0,57,31,78,100.0,10,smooth,10,human,0
4279,9,0,68.0,58,31,78,100.0,10,smooth,10,human,0
4280,10,0,66.0,56,31,78,100.0,10,smooth,10,human,0
4281,0,2,9.0,10,8,61,100.0,10,smooth,5,human,-1
4282,1,10,95.0,63,8,61,100.0,10,smooth,5,human,8
4283,2,11,84.0,56,8,61,100.0,10,smooth,5,human,1
4284,3,9,99.0,65,8,61,100.0,10,smooth,5,human,2
4285,4,8,96.0,64,8,61,100.0,10,smooth,5,human,1
4286,5,9,98.0,65,8,61,100.0,10,smooth,5,human,1
4287,0,1,24.0,23,26,76,100.0,10,smooth,10,human,-1
4288,1,11,24.0,23,26,76,100.0,10,smooth,10,human,10
4289,2,21,64.0,54,26,76,100.0,10,smooth,10,human,10
4290,3,22,49.0,42,26,76,100.0,10,smooth,10,human,1
4291,4,20,72.0,60,26,76,100.0,10,smooth,10,human,2
4292,5,19,87.0,71,26,76,100.0,10,smooth,10,human,1
4293,6,18,102.0,83,26,76,100.0,10,smooth,10,human,1
4294,7,17,90.0,73,26,76,100.0,10,smooth,10,human,1
4295,8,18,99.0,80,26,76,100.0,10,smooth,10,human,1
4296,9,18,100.0,81,26,76,100.0,10,smooth,10,human,0
4297,10,18,101.0,82,26,76,100.0,10,smooth,10,human,0
4298,0,23,64.0,47,12,66,100.0,10,smooth,5,human,-1
4299,1,4,56.0,42,12,66,100.0,10,smooth,5,human,19
4300,2,15,98.0,70,12,66,100.0,10,smooth,5,human,11
4301,3,15,99.0,70,12,66,100.0,10,smooth,5,human,0
4302,4,15,97.0,69,12,66,100.0,10,smooth,5,human,0
4303,5,15,99.0,70,12,66,100.0,10,smooth,5,human,0
4304,0,5,7.0,10,9,70,100.0,10,smooth,10,human,-1
4305,1,11,23.0,21,9,70,100.0,10,smooth,10,human,6
4306,2,21,28.0,25,9,70,100.0,10,smooth,10,human,10
4307,3,26,46.0,37,9,70,100.0,10,smooth,10,human,5
4308,4,27,62.0,48,9,70,100.0,10,smooth,10,human,1
4309,5,28,66.0,51,9,70,100.0,10,smooth,10,human,1
4310,6,29,39.0,32,9,70,100.0,10,smooth,10,human,1
4311,7,28,65.0,51,9,70,100.0,10,smooth,10,human,1
4312,8,28,67.0,52,9,70,100.0,10,smooth,10,human,0
4313,9,28,66.0,51,9,70,100.0,10,smooth,10,human,0
4314,10,28,64.0,50,9,70,100.0,10,smooth,10,human,0
4315,0,27,50.0,40,34,70,100.0,14,rough,5,human,-1
4316,1,26,63.0,49,34,70,100.0,14,rough,5,human,1
4317,2,25,55.0,44,34,70,100.0,14,rough,5,human,1
4318,3,24,43.0,35,34,70,100.0,14,rough,5,human,1
4319,4,26,63.0,49,34,70,100.0,14,rough,5,human,2
4320,5,26,62.0,48,34,70,100.0,14,rough,5,human,0
4321,0,23,63.0,52,4,75,100.0,14,rough,10,human,-1
4322,1,22,38.0,34,4,75,100.0,14,rough,10,human,1
4323,2,21,37.0,33,4,75,100.0,14,rough,10,human,1
4324,3,24,83.0,67,4,75,100.0,14,rough,10,human,3
4325,4,25,67.0,55,4,75,100.0,14,rough,10,human,1
4326,5,26,55.0,46,4,75,100.0,14,rough,10,human,1
