,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,trials,x,z,kernel,environment,agent,grid,horizons,Edistance
7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,7272,0,3,28,2.694661912684538,25,rough,random,4,5,7
7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,7273,0,4,8,55.90239428260701,25,rough,random,4,5,20
7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,7274,0,5,2,45.94266175451913,25,rough,random,4,5,6
7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,0,1,17,79.87404451025614,25,rough,random,5,5,-1
7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,7276,0,2,23,30.21465177909813,25,rough,random,5,5,6
7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,7277,0,3,27,7.565789298543566,25,rough,random,5,5,4
7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,7278,0,4,2,45.94266175451913,25,rough,random,5,5,25
7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,7279,0,5,16,100.0,25,rough,random,5,5,14
7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,7280,0,1,1,35.68477285553705,25,rough,random,6,5,-1
7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,7281,0,2,19,32.92257815965153,25,rough,random,6,5,18
7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,0,3,17,79.87404451025614,25,rough,random,6,5,2
7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,7283,0,4,27,7.565789298543566,25,rough,random,6,5,10
7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,7284,0,5,15,67.34661364842259,25,rough,random,6,5,12
7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,7285,0,1,1,35.68477285553705,25,rough,random,7,5,-1
7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,7286,0,2,4,30.73250374609748,25,rough,random,7,5,3
7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,7287,0,3,13,66.63054475114288,25,rough,random,7,5,9
7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,7288,0,4,19,32.92257815965153,25,rough,random,7,5,6
7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,0,5,28,2.694661912684538,25,rough,random,7,5,9
7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,7290,0,1,11,0.0,25,rough,random,8,5,-1
7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,7291,0,2,24,24.461970483814635,25,rough,random,8,5,13
7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,7292,0,3,19,32.92257815965153,25,rough,random,8,5,5
7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,7293,0,4,9,64.83492205094099,25,rough,random,8,5,10
7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,7294,0,5,1,35.68477285553705,25,rough,random,8,5,8
7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,7295,0,1,25,29.227700415435493,25,rough,random,9,5,-1
7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,7296,0,2,18,33.83568595724665,25,rough,random,9,5,7
7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,7297,0,3,21,34.7845536438343,25,rough,random,9,5,3
7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,7298,0,4,22,28.085939054959763,25,rough,random,9,5,1
7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,7299,0,5,29,42.72178684216744,25,rough,random,9,5,7
7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,0,1,22,71.47031365549677,26,rough,random,0,5,-1
7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,7301,0,2,16,71.94844488392991,26,rough,random,0,5,6
7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,7302,0,3,27,53.15619748611723,26,rough,random,0,5,11
7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,7303,0,4,9,24.398761648124005,26,rough,random,0,5,18
7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,7304,0,5,24,81.4003284113426,26,rough,random,0,5,15
7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,7305,0,1,16,71.94844488392991,26,rough,random,1,5,-1
7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,7306,0,2,23,59.93402010427997,26,rough,random,1,5,7
7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,7307,0,3,16,71.94844488392991,26,rough,random,1,5,7
7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,7308,0,4,5,13.689468284457156,26,rough,random,1,5,11
7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,7309,0,5,18,37.819448586113886,26,rough,random,1,5,13
7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,7310,0,1,21,69.8234010499189,26,rough,random,2,5,-1
7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,7311,0,2,2,30.050652032586385,26,rough,random,2,5,19
7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,7312,0,3,19,51.79071090962032,26,rough,random,2,5,17
7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,7313,0,4,15,75.77169769618892,26,rough,random,2,5,4
7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,0,5,13,42.85533298081983,26,rough,random,2,5,2
7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,7315,0,1,27,53.15619748611723,26,rough,random,3,5,-1
7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,0,2,7,3.058343116557141,26,rough,random,3,5,20
7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,7317,0,3,25,100.0,26,rough,random,3,5,18
7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,0,4,2,30.050652032586385,26,rough,random,3,5,23
7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,0,5,6,0.0,26,rough,random,3,5,4
7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,7320,0,1,12,78.56241331318053,26,rough,random,4,5,-1
7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,7321,0,2,6,0.0,26,rough,random,4,5,6
7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,7322,0,3,29,36.32565978712885,26,rough,random,4,5,23
7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,7323,0,4,15,75.77169769618892,26,rough,random,4,5,14
7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,7324,0,5,11,82.05932079295117,26,rough,random,4,5,4
7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,7325,0,1,3,39.881872475224256,26,rough,random,5,5,-1
7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,7326,0,2,28,48.01531713828332,26,rough,random,5,5,25
7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,7327,0,3,29,36.32565978712885,26,rough,random,5,5,1
7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,7328,0,4,27,53.15619748611723,26,rough,random,5,5,2
7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,7329,0,5,5,13.689468284457156,26,rough,random,5,5,22
7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,7330,0,1,25,100.0,26,rough,random,6,5,-1
7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,7331,0,2,12,78.56241331318053,26,rough,random,6,5,13
7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,7332,0,3,23,59.93402010427997,26,rough,random,6,5,11
7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,7333,0,4,15,75.77169769618892,26,rough,random,6,5,8
7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,7334,0,5,18,37.819448586113886,26,rough,random,6,5,3
7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,7335,0,1,10,58.61022044517238,26,rough,random,7,5,-1
7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,7336,0,2,3,39.881872475224256,26,rough,random,7,5,7
7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,7337,0,3,19,51.79071090962032,26,rough,random,7,5,16
7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,7338,0,4,3,39.881872475224256,26,rough,random,7,5,16
7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,7339,0,5,18,37.819448586113886,26,rough,random,7,5,15
7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,7340,0,1,4,10.729767441691036,26,rough,random,8,5,-1
7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,7341,0,2,24,81.4003284113426,26,rough,random,8,5,20
7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,7342,0,3,18,37.819448586113886,26,rough,random,8,5,6
7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,7343,0,4,21,69.8234010499189,26,rough,random,8,5,3
7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,7344,0,5,26,77.89387356153767,26,rough,random,8,5,5
7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,7345,0,1,2,30.050652032586385,26,rough,random,9,5,-1
7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,7346,0,2,11,82.05932079295117,26,rough,random,9,5,9
7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,7347,0,3,1,55.54012784962068,26,rough,random,9,5,10
7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,7348,0,4,8,14.410636399090707,26,rough,random,9,5,7
7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,7349,0,5,1,55.54012784962068,26,rough,random,9,5,7
7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,7350,0,1,2,78.51749117361209,27,rough,random,0,5,-1
7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,7351,0,2,5,29.29596881295136,27,rough,random,0,5,3
7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,7352,0,3,1,24.833029512406497,27,rough,random,0,5,4
7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,7353,0,4,11,94.09712118395116,27,rough,random,0,5,10
7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,7354,0,5,29,94.40185627454532,27,rough,random,0,5,18
7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,7355,0,1,8,21.870431959909457,27,rough,random,1,5,-1
7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,0,2,16,75.55603954098976,27,rough,random,1,5,8
7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,7357,0,3,8,21.870431959909457,27,rough,random,1,5,8
7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,7358,0,4,22,19.180067710760635,27,rough,random,1,5,14
7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,7359,0,5,23,14.660711891761604,27,rough,random,1,5,1
7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,7360,0,1,2,78.51749117361209,27,rough,random,2,5,-1
7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,7361,0,2,4,62.3760777642158,27,rough,random,2,5,2
7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,7362,0,3,9,32.78364053239185,27,rough,random,2,5,5
7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,7363,0,4,29,94.40185627454532,27,rough,random,2,5,20
7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,7364,0,5,0,44.94168687826681,27,rough,random,2,5,29
7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,7365,0,1,1,24.833029512406497,27,rough,random,3,5,-1
7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,7366,0,2,5,29.29596881295136,27,rough,random,3,5,4
7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,7367,0,3,16,75.55603954098976,27,rough,random,3,5,11
7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,7368,0,4,21,18.729251579198984,27,rough,random,3,5,5
7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,7369,0,5,28,55.365377152523656,27,rough,random,3,5,7
7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,7370,0,1,1,24.833029512406497,27,rough,random,4,5,-1
7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,7371,0,2,25,94.79635990072995,27,rough,random,4,5,24
7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,0,3,14,38.96570255841711,27,rough,random,4,5,11
7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,7373,0,4,4,62.3760777642158,27,rough,random,4,5,10
7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,7374,0,5,22,19.180067710760635,27,rough,random,4,5,18
7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,7375,0,1,16,75.55603954098976,27,rough,random,5,5,-1
7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,7376,0,2,17,100.0,27,rough,random,5,5,1
7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,7377,0,3,26,51.3588877196416,27,rough,random,5,5,9
7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,0,4,3,74.41474206765348,27,rough,random,5,5,23
7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,7379,0,5,7,0.0,27,rough,random,5,5,4
