,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,Unnamed: 0.1,horizons,agent,Edistance
1846,6,10,66.80373901576594,50,28,75,0.0,55,rough,6.0,10.0,per_gpt,1
1847,7,9,93.68246020200908,68,28,75,0.0,55,rough,7.0,10.0,per_gpt,1
1848,8,8,80.42491713976032,61,28,75,0.0,55,rough,8.0,10.0,per_gpt,1
1849,9,7,33.79684085871966,26,28,75,0.0,55,rough,9.0,10.0,per_gpt,1
1850,10,9,93.68246020200908,68,28,75,0.0,55,rough,10.0,10.0,per_gpt,2
1851,0,29,41.348164465673186,33,2,77,0.2,56,rough,0.0,10.0,per_gpt,-1
1852,1,28,50.471578410075836,40,2,77,0.2,56,rough,1.0,10.0,per_gpt,1
1853,2,27,46.24724616134172,37,2,77,0.2,56,rough,2.0,10.0,per_gpt,1
1854,3,30,54.26981603114386,42,2,77,0.2,56,rough,3.0,10.0,per_gpt,3
1855,4,26,63.539548436390916,50,2,77,0.2,56,rough,4.0,10.0,per_gpt,4
1856,5,25,63.14817855314118,51,2,77,0.2,56,rough,5.0,10.0,per_gpt,1
1857,6,24,36.56780098187415,29,2,77,0.2,56,rough,6.0,10.0,per_gpt,1
1858,7,23,45.903702741377124,35,2,77,0.2,56,rough,7.0,10.0,per_gpt,1
1859,8,22,41.85236678889711,34,2,77,0.2,56,rough,8.0,10.0,per_gpt,1
1860,9,21,46.54917293031245,37,2,77,0.2,56,rough,9.0,10.0,per_gpt,1
1861,10,20,26.241736595197402,20,2,77,0.2,56,rough,10.0,10.0,per_gpt,1
1862,0,7,55.036856287111156,38,10,69,0.4,57,rough,0.0,10.0,per_gpt,-1
1863,1,6,42.35682796501017,30,10,69,0.4,57,rough,1.0,10.0,per_gpt,1
1864,2,8,39.34294520700327,25,10,69,0.4,57,rough,2.0,10.0,per_gpt,2
1865,3,9,51.77452266633278,36,10,69,0.4,57,rough,3.0,10.0,per_gpt,1
1866,4,10,96.31410498633852,67,10,69,0.4,57,rough,4.0,10.0,per_gpt,1
1867,5,11,99.44976369171053,69,10,69,0.4,57,rough,5.0,10.0,per_gpt,1
1868,6,12,53.89318183899125,36,10,69,0.4,57,rough,6.0,10.0,per_gpt,1
1869,7,13,44.25482142862454,30,10,69,0.4,57,rough,7.0,10.0,per_gpt,1
1870,8,14,55.617281832915765,39,10,69,0.4,57,rough,8.0,10.0,per_gpt,1
1871,9,15,62.15778629619544,43,10,69,0.4,57,rough,9.0,10.0,per_gpt,1
1872,10,16,100.0,68,10,69,0.4,57,rough,10.0,10.0,per_gpt,1
1873,0,16,62.835571058293446,46,33,72,0.0,58,rough,0.0,10.0,per_gpt,-1
1874,1,17,48.55516678212551,36,33,72,0.0,58,rough,1.0,10.0,per_gpt,1
1875,2,18,73.29903376579091,52,33,72,0.0,58,rough,2.0,10.0,per_gpt,1
1876,3,19,60.061665873812316,43,33,72,0.0,58,rough,3.0,10.0,per_gpt,1
1877,4,20,28.391676125891667,21,33,72,0.0,58,rough,4.0,10.0,per_gpt,1
1878,5,19,60.061665873812316,43,33,72,0.0,58,rough,5.0,10.0,per_gpt,1
1879,6,18,73.29903376579091,52,33,72,0.0,58,rough,6.0,10.0,per_gpt,1
1880,7,17,48.55516678212551,34,33,72,0.0,58,rough,7.0,10.0,per_gpt,1
1881,8,16,62.835571058293446,45,33,72,0.0,58,rough,8.0,10.0,per_gpt,1
1882,9,18,73.29903376579091,53,33,72,0.0,58,rough,9.0,10.0,per_gpt,2
1883,10,19,60.061665873812316,44,33,72,0.0,58,rough,10.0,10.0,per_gpt,1
1884,0,21,3.0436911009932297,3,18,60,0.2,59,rough,0.0,10.0,per_gpt,-1
1885,1,22,34.64588882191701,21,18,60,0.2,59,rough,1.0,10.0,per_gpt,1
1886,2,23,76.03459913366555,45,18,60,0.2,59,rough,2.0,10.0,per_gpt,1
1887,3,24,100.0,59,18,60,0.2,59,rough,3.0,10.0,per_gpt,1
1888,4,25,78.53099966595303,48,18,60,0.2,59,rough,4.0,10.0,per_gpt,1
1889,5,26,47.634466021908835,28,18,60,0.2,59,rough,5.0,10.0,per_gpt,1
1890,6,24,100.0,60,18,60,0.2,59,rough,6.0,10.0,per_gpt,2
1891,7,23,76.03459913366555,46,18,60,0.2,59,rough,7.0,10.0,per_gpt,1
1892,8,22,34.64588882191701,20,18,60,0.2,59,rough,8.0,10.0,per_gpt,1
1893,9,24,100.0,60,18,60,0.2,59,rough,9.0,10.0,per_gpt,2
1894,10,23,76.03459913366555,46,18,60,0.2,59,rough,10.0,10.0,per_gpt,1
1895,0,9,71.07425431413056,47,2,66,0.4,5,rough,0.0,10.0,per_gpt,-1
1896,1,10,54.971380445168315,38,2,66,0.4,5,rough,1.0,10.0,per_gpt,1
1897,2,8,100.0,66,2,66,0.4,5,rough,2.0,10.0,per_gpt,2
1898,3,7,94.31653125242438,62,2,66,0.4,5,rough,3.0,10.0,per_gpt,1
1899,4,6,64.97501954458332,43,2,66,0.4,5,rough,4.0,10.0,per_gpt,1
1900,5,5,33.83567745988567,22,2,66,0.4,5,rough,5.0,10.0,per_gpt,1
1901,6,11,67.5571200155954,44,2,66,0.4,5,rough,6.0,10.0,per_gpt,6
1902,7,12,19.835641932627297,13,2,66,0.4,5,rough,7.0,10.0,per_gpt,1
1903,8,13,21.16313725388813,16,2,66,0.4,5,rough,8.0,10.0,per_gpt,1
1904,9,14,43.91863696387141,29,2,66,0.4,5,rough,9.0,10.0,per_gpt,1
1905,10,15,16.64267257355245,10,2,66,0.4,5,rough,10.0,10.0,per_gpt,1
1906,0,25,24.46197048381463,17,25,75,0.4,60,rough,0.0,10.0,per_gpt,-1
1907,1,24,30.21465177909813,22,25,75,0.4,60,rough,1.0,10.0,per_gpt,1
1908,2,26,29.227700415435493,21,25,75,0.4,60,rough,2.0,10.0,per_gpt,2
1909,3,27,27.208613607123773,23,25,75,0.4,60,rough,3.0,10.0,per_gpt,1
1910,4,23,28.08593905495976,21,25,75,0.4,60,rough,4.0,10.0,per_gpt,4
1911,5,28,7.56578929854356,6,25,75,0.4,60,rough,5.0,10.0,per_gpt,5
1912,6,22,34.7845536438343,26,25,75,0.4,60,rough,6.0,10.0,per_gpt,6
1913,7,21,48.92181294370566,37,25,75,0.4,60,rough,7.0,10.0,per_gpt,1
1914,8,29,2.69466191268453,3,25,75,0.4,60,rough,8.0,10.0,per_gpt,8
1915,9,20,32.92257815965153,25,25,75,0.4,60,rough,9.0,10.0,per_gpt,9
1916,10,19,33.835685957246646,25,25,75,0.4,60,rough,10.0,10.0,per_gpt,1
1917,0,18,55.84869769385209,36,15,64,0.0,61,rough,0.0,10.0,per_gpt,-1
1918,1,19,32.10751347484518,18,15,64,0.0,61,rough,1.0,10.0,per_gpt,1
1919,2,17,67.00912018301747,43,15,64,0.0,61,rough,2.0,10.0,per_gpt,2
1920,3,20,46.29127563451476,28,15,64,0.0,61,rough,3.0,10.0,per_gpt,3
1921,4,16,41.31760680429818,27,15,64,0.0,61,rough,4.0,10.0,per_gpt,4
1922,5,21,69.24674110652616,45,15,64,0.0,61,rough,5.0,10.0,per_gpt,5
1923,6,22,71.3322701111383,47,15,64,0.0,61,rough,6.0,10.0,per_gpt,1
1924,7,23,71.71477789632733,46,15,64,0.0,61,rough,7.0,10.0,per_gpt,1
1925,8,24,60.9771165729107,39,15,64,0.0,61,rough,8.0,10.0,per_gpt,1
1926,9,25,39.61198218959484,27,15,64,0.0,61,rough,9.0,10.0,per_gpt,1
1927,10,26,37.64628841368643,25,15,64,0.0,61,rough,10.0,10.0,per_gpt,1
1928,0,29,45.65761155674293,33,16,72,1.0,62,smooth,0.0,5.0,per_gpt,-1
1929,1,28,61.72454785436683,44,16,72,1.0,62,smooth,1.0,5.0,per_gpt,1
1930,2,27,47.12926764320833,33,16,72,1.0,62,smooth,2.0,5.0,per_gpt,1
1931,3,30,0.0,0,16,72,1.0,62,smooth,3.0,5.0,per_gpt,3
1932,4,26,44.57646336599468,31,16,72,1.0,62,smooth,4.0,5.0,per_gpt,4
1933,5,25,73.49329286411572,52,16,72,1.0,62,smooth,5.0,5.0,per_gpt,1
1934,0,15,56.274876579114554,44,36,80,1.0,63,smooth,0.0,10.0,per_gpt,-1
1935,1,16,65.35110178599335,52,36,80,1.0,63,smooth,1.0,10.0,per_gpt,1
1936,2,17,81.41445974114907,65,36,80,1.0,63,smooth,2.0,10.0,per_gpt,1
1937,3,18,78.18020986867207,62,36,80,1.0,63,smooth,3.0,10.0,per_gpt,1
1938,4,19,61.11441490548914,50,36,80,1.0,63,smooth,4.0,10.0,per_gpt,1
1939,5,20,53.45868420903741,44,36,80,1.0,63,smooth,5.0,10.0,per_gpt,1
1940,6,17,81.41445974114907,64,36,80,1.0,63,smooth,6.0,10.0,per_gpt,3
1941,7,16,65.35110178599335,52,36,80,1.0,63,smooth,7.0,10.0,per_gpt,1
1942,8,17,81.41445974114907,66,36,80,1.0,63,smooth,8.0,10.0,per_gpt,1
1943,9,18,78.18020986867207,62,36,80,1.0,63,smooth,9.0,10.0,per_gpt,1
1944,10,17,81.41445974114907,64,36,80,1.0,63,smooth,10.0,10.0,per_gpt,1
1945,0,24,68.44862778721135,54,35,79,1.0,64,smooth,0.0,10.0,per_gpt,-1
1946,1,23,75.14320756981245,58,35,79,1.0,64,smooth,1.0,10.0,per_gpt,1
1947,2,22,90.5066361769084,71,35,79,1.0,64,smooth,2.0,10.0,per_gpt,1
1948,3,21,100.0,78,35,79,1.0,64,smooth,3.0,10.0,per_gpt,1
1949,4,25,66.64760642684789,50,35,79,1.0,64,smooth,4.0,10.0,per_gpt,4
1950,5,26,59.68639856253268,47,35,79,1.0,64,smooth,5.0,10.0,per_gpt,1
1951,6,22,90.5066361769084,70,35,79,1.0,64,smooth,6.0,10.0,per_gpt,4
1952,7,23,75.14320756981245,61,35,79,1.0,64,smooth,7.0,10.0,per_gpt,1
1953,8,24,68.44862778721135,54,35,79,1.0,64,smooth,8.0,10.0,per_gpt,1
1954,9,27,45.37478736980271,36,35,79,1.0,64,smooth,9.0,10.0,per_gpt,3
1955,10,25,66.64760642684789,54,35,79,1.0,64,smooth,10.0,10.0,per_gpt,2
1956,0,14,4.10856261702923,4,34,76,1.0,65,rough,0.0,10.0,per_gpt,-1
1957,1,15,23.14923666884107,17,34,76,1.0,65,rough,1.0,10.0,per_gpt,1
1958,2,16,7.927695505244251,8,34,76,1.0,65,rough,2.0,10.0,per_gpt,1
1959,3,17,62.84445147034865,48,34,76,1.0,65,rough,3.0,10.0,per_gpt,1
1960,4,18,74.98194276422358,57,34,76,1.0,65,rough,4.0,10.0,per_gpt,1
1961,5,19,27.112325267058562,23,34,76,1.0,65,rough,5.0,10.0,per_gpt,1
1962,6,18,74.98194276422358,57,34,76,1.0,65,rough,6.0,10.0,per_gpt,1
1963,7,17,62.84445147034865,48,34,76,1.0,65,rough,7.0,10.0,per_gpt,1
1964,8,20,26.6112785525728,20,34,76,1.0,65,rough,8.0,10.0,per_gpt,3
1965,9,18,74.98194276422358,57,34,76,1.0,65,rough,9.0,10.0,per_gpt,2
1966,10,17,62.84445147034865,49,34,76,1.0,65,rough,10.0,10.0,per_gpt,1
1967,0,15,69.74800921499919,54,33,79,1.0,66,rough,0.0,5.0,per_gpt,-1
1968,1,14,35.543198466383956,30,33,79,1.0,66,rough,1.0,5.0,per_gpt,1
1969,2,16,62.835571058293446,49,33,79,1.0,66,rough,2.0,5.0,per_gpt,2
1970,3,13,30.6270934850429,24,33,79,1.0,66,rough,3.0,5.0,per_gpt,3
1971,4,17,48.55516678212551,38,33,79,1.0,66,rough,4.0,5.0,per_gpt,4
1972,5,18,73.29903376579091,59,33,79,1.0,66,rough,5.0,5.0,per_gpt,1
1973,0,22,27.32086841680783,18,9,63,1.0,67,smooth,0.0,5.0,per_gpt,-1
1974,1,23,1.27175801152189,1,9,63,1.0,67,smooth,1.0,5.0,per_gpt,1
1975,2,21,63.83660304939222,40,9,63,1.0,67,smooth,2.0,5.0,per_gpt,2
1976,3,24,0.76126256164341,1,9,63,1.0,67,smooth,3.0,5.0,per_gpt,3
1977,4,21,63.83660304939222,41,9,63,1.0,67,smooth,4.0,5.0,per_gpt,3
1978,5,22,27.32086841680783,17,9,63,1.0,67,smooth,5.0,5.0,per_gpt,1
1979,0,13,37.30415440928567,23,7,64,1.0,68,rough,0.0,5.0,per_gpt,-1
1980,1,14,70.10583279856111,43,7,64,1.0,68,rough,1.0,5.0,per_gpt,1
1981,2,15,72.26181992665369,47,7,64,1.0,68,rough,2.0,5.0,per_gpt,1
1982,3,16,34.465956665166956,23,7,64,1.0,68,rough,3.0,5.0,per_gpt,1
1983,4,14,70.10583279856111,45,7,64,1.0,68,rough,4.0,5.0,per_gpt,2
1984,5,15,72.26181992665369,48,7,64,1.0,68,rough,5.0,5.0,per_gpt,1
1985,0,28,48.98029578623707,37,39,73,1.0,69,rough,0.0,10.0,per_gpt,-1
1986,1,27,70.89349803742489,52,39,73,1.0,69,rough,1.0,10.0,per_gpt,1
1987,2,29,24.74996645945452,16,39,73,1.0,69,rough,2.0,10.0,per_gpt,2
1988,3,26,64.40316899953508,47,39,73,1.0,69,rough,3.0,10.0,per_gpt,3
1989,4,25,32.36147808661719,24,39,73,1.0,69,rough,4.0,10.0,per_gpt,1
1990,5,24,39.5149288889037,30,39,73,1.0,69,rough,5.0,10.0,per_gpt,1
1991,6,23,57.20176132910705,42,39,73,1.0,69,rough,6.0,10.0,per_gpt,1
1992,7,22,48.85022202526058,35,39,73,1.0,69,rough,7.0,10.0,per_gpt,1
1993,8,27,70.89349803742489,51,39,73,1.0,69,rough,8.0,10.0,per_gpt,5
1994,9,28,48.98029578623707,37,39,73,1.0,69,rough,9.0,10.0,per_gpt,1
1995,10,27,70.89349803742489,51,39,73,1.0,69,rough,10.0,10.0,per_gpt,1
1996,0,22,73.02456119046754,46,28,64,0.0,6,rough,0.0,10.0,per_gpt,-1
1997,1,23,42.64702750244219,26,28,64,0.0,6,rough,1.0,10.0,per_gpt,1
1998,2,21,100.0,64,28,64,0.0,6,rough,2.0,10.0,per_gpt,2
1999,3,24,14.350719323096289,11,28,64,0.0,6,rough,3.0,10.0,per_gpt,3
2000,4,21,100.0,64,28,64,0.0,6,rough,4.0,10.0,per_gpt,3
2001,5,20,96.52127306083894,62,28,64,0.0,6,rough,5.0,10.0,per_gpt,1
2002,6,19,63.6846270253349,40,28,64,0.0,6,rough,6.0,10.0,per_gpt,1
2003,7,21,100.0,65,28,64,0.0,6,rough,7.0,10.0,per_gpt,2
2004,8,22,73.02456119046754,47,28,64,0.0,6,rough,8.0,10.0,per_gpt,1
2005,9,21,100.0,63,28,64,0.0,6,rough,9.0,10.0,per_gpt,1
2006,10,22,73.02456119046754,47,28,64,0.0,6,rough,10.0,10.0,per_gpt,1
2007,0,16,29.653744641716628,23,26,80,1.0,70,smooth,0.0,10.0,per_gpt,-1
2008,1,15,7.019086795529559,7,26,80,1.0,70,smooth,1.0,10.0,per_gpt,1
2009,2,17,61.9580551738059,49,26,80,1.0,70,smooth,2.0,10.0,per_gpt,2
2010,3,18,91.3144800128626,74,26,80,1.0,70,smooth,3.0,10.0,per_gpt,1
2011,4,19,100.0,82,26,80,1.0,70,smooth,4.0,10.0,per_gpt,1
2012,5,20,86.96621929072221,68,26,80,1.0,70,smooth,5.0,10.0,per_gpt,1
2013,6,19,100.0,81,26,80,1.0,70,smooth,6.0,10.0,per_gpt,1
2014,7,18,91.3144800128626,73,26,80,1.0,70,smooth,7.0,10.0,per_gpt,1
2015,8,17,61.9580551738059,51,26,80,1.0,70,smooth,8.0,10.0,per_gpt,1
2016,9,19,100.0,79,26,80,1.0,70,smooth,9.0,10.0,per_gpt,2
2017,10,18,91.3144800128626,74,26,80,1.0,70,smooth,10.0,10.0,per_gpt,1
2018,0,15,48.39178612382562,34,17,67,1.0,71,smooth,0.0,5.0,per_gpt,-1
2019,1,16,56.82448741063837,39,17,67,1.0,71,smooth,1.0,5.0,per_gpt,1
2020,2,17,46.41494230901681,33,17,67,1.0,71,smooth,2.0,5.0,per_gpt,1
2021,3,18,23.954692694090372,15,17,67,1.0,71,smooth,3.0,5.0,per_gpt,1
2022,4,19,5.56626509715807,2,17,67,1.0,71,smooth,4.0,5.0,per_gpt,1
2023,5,16,56.82448741063837,39,17,67,1.0,71,smooth,5.0,5.0,per_gpt,3
2024,0,7,60.41282272719008,40,11,68,1.0,72,smooth,0.0,10.0,per_gpt,-1
2025,1,8,63.4919768891561,42,11,68,1.0,72,smooth,1.0,10.0,per_gpt,1
2026,2,9,58.08934593261377,40,11,68,1.0,72,smooth,2.0,10.0,per_gpt,1
2027,3,10,42.6675086230718,28,11,68,1.0,72,smooth,3.0,10.0,per_gpt,1
2028,4,11,30.41842127512766,23,11,68,1.0,72,smooth,4.0,10.0,per_gpt,1
2029,5,7,60.41282272719008,40,11,68,1.0,72,smooth,5.0,10.0,per_gpt,4
2030,6,8,63.4919768891561,45,11,68,1.0,72,smooth,6.0,10.0,per_gpt,1
2031,7,9,58.08934593261377,40,11,68,1.0,72,smooth,7.0,10.0,per_gpt,1
2032,8,8,63.4919768891561,44,11,68,1.0,72,smooth,8.0,10.0,per_gpt,1
2033,9,8,63.4919768891561,42,11,68,1.0,72,smooth,9.0,10.0,per_gpt,0
2034,10,8,63.4919768891561,43,11,68,1.0,72,smooth,10.0,10.0,per_gpt,0
2035,0,14,50.29285599157197,34,18,68,1.0,73,smooth,0.0,5.0,per_gpt,-1
2036,1,15,48.30224838102971,31,18,68,1.0,73,smooth,1.0,5.0,per_gpt,1
2037,2,16,42.78770556484276,29,18,68,1.0,73,smooth,2.0,5.0,per_gpt,1
2038,3,13,48.218204866833084,34,18,68,1.0,73,smooth,3.0,5.0,per_gpt,3
2039,4,12,38.8629103054368,28,18,68,1.0,73,smooth,4.0,5.0,per_gpt,1
2040,5,14,50.29285599157197,34,18,68,1.0,73,smooth,5.0,5.0,per_gpt,2
2041,0,16,42.78770556484276,30,18,71,1.0,74,smooth,0.0,5.0,per_gpt,-1
2042,1,17,30.092878613474838,20,18,71,1.0,74,smooth,1.0,5.0,per_gpt,1
2043,2,15,48.30224838102971,34,18,71,1.0,74,smooth,2.0,5.0,per_gpt,2
2044,3,14,50.29285599157197,34,18,71,1.0,74,smooth,3.0,5.0,per_gpt,1
2045,4,18,12.55427590930516,10,18,71,1.0,74,smooth,4.0,5.0,per_gpt,4
2046,5,15,48.30224838102971,34,18,71,1.0,74,smooth,5.0,5.0,per_gpt,3
2047,0,8,26.15081966665483,17,2,64,1.0,75,smooth,0.0,10.0,per_gpt,-1
2048,1,9,55.503678119346134,35,2,64,1.0,75,smooth,1.0,10.0,per_gpt,1
2049,2,10,56.12393752927937,37,2,64,1.0,75,smooth,2.0,10.0,per_gpt,1
2050,3,11,29.90342341208278,19,2,64,1.0,75,smooth,3.0,10.0,per_gpt,1
2051,4,9,55.503678119346134,34,2,64,1.0,75,smooth,4.0,10.0,per_gpt,2
2052,5,10,56.12393752927937,36,2,64,1.0,75,smooth,5.0,10.0,per_gpt,1
2053,6,9,55.503678119346134,36,2,64,1.0,75,smooth,6.0,10.0,per_gpt,1
2054,7,10,56.12393752927937,36,2,64,1.0,75,smooth,7.0,10.0,per_gpt,1
2055,8,9,55.503678119346134,36,2,64,1.0,75,smooth,8.0,10.0,per_gpt,1
2056,9,10,56.12393752927937,36,2,64,1.0,75,smooth,9.0,10.0,per_gpt,1
2057,10,9,55.503678119346134,35,2,64,1.0,75,smooth,10.0,10.0,per_gpt,1
2058,0,30,4.8561465913205,3,35,72,1.0,76,smooth,0.0,5.0,per_gpt,-1
2059,1,29,0.0,0,35,72,1.0,76,smooth,1.0,5.0,per_gpt,1
2060,2,28,21.99578171031664,16,35,72,1.0,76,smooth,2.0,5.0,per_gpt,1
2061,3,27,45.37478736980271,33,35,72,1.0,76,smooth,3.0,5.0,per_gpt,1
2062,4,26,59.68639856253268,42,35,72,1.0,76,smooth,4.0,5.0,per_gpt,1
2063,5,25,66.64760642684789,47,35,72,1.0,76,smooth,5.0,5.0,per_gpt,1
2064,0,2,92.43180579894984,75,5,80,1.0,77,smooth,0.0,10.0,per_gpt,-1
2065,1,3,73.25116047659237,59,5,80,1.0,77,smooth,1.0,10.0,per_gpt,1
2066,2,1,86.28498230877251,69,5,80,1.0,77,smooth,2.0,10.0,per_gpt,2
2067,3,4,44.74638414615687,34,5,80,1.0,77,smooth,3.0,10.0,per_gpt,3
2068,4,5,31.423280480018622,25,5,80,1.0,77,smooth,4.0,10.0,per_gpt,1
2069,5,6,37.00040274140534,31,5,80,1.0,77,smooth,5.0,10.0,per_gpt,1
2070,6,1,86.28498230877251,68,5,80,1.0,77,smooth,6.0,10.0,per_gpt,5
2071,7,2,92.43180579894984,73,5,80,1.0,77,smooth,7.0,10.0,per_gpt,1
2072,8,3,73.25116047659237,58,5,80,1.0,77,smooth,8.0,10.0,per_gpt,1
2073,9,2,92.43180579894984,73,5,80,1.0,77,smooth,9.0,10.0,per_gpt,1
2074,10,1,86.28498230877251,69,5,80,1.0,77,smooth,10.0,10.0,per_gpt,1
2075,0,2,19.10771969892208,11,6,62,0.2,78,rough,0.0,5.0,per_gpt,-1
2076,1,3,71.25645622989514,43,6,62,0.2,78,rough,1.0,5.0,per_gpt,1
2077,2,4,43.35360090946156,26,6,62,0.2,78,rough,2.0,5.0,per_gpt,1
2078,3,5,16.94480926269691,12,6,62,0.2,78,rough,3.0,5.0,per_gpt,1
2079,4,3,71.25645622989514,46,6,62,0.2,78,rough,4.0,5.0,per_gpt,2
2080,5,4,43.35360090946156,28,6,62,0.2,78,rough,5.0,5.0,per_gpt,1
2081,0,7,51.69768169239033,36,23,69,0.4,79,rough,0.0,5.0,per_gpt,-1
2082,1,8,25.0370284332668,18,23,69,0.4,79,rough,1.0,5.0,per_gpt,1
2083,2,9,0.0,0,23,69,0.4,79,rough,2.0,5.0,per_gpt,1
2084,3,7,51.69768169239033,35,23,69,0.4,79,rough,3.0,5.0,per_gpt,2
2085,4,6,67.2823629937803,46,23,69,0.4,79,rough,4.0,5.0,per_gpt,1
2086,5,7,51.69768169239033,35,23,69,0.4,79,rough,5.0,5.0,per_gpt,1
2087,0,29,9.26080857320877,7,28,60,0.2,7,rough,0.0,10.0,per_gpt,-1
2088,1,28,40.80756184521426,25,28,60,0.2,7,rough,1.0,10.0,per_gpt,1
2089,2,27,40.75885258241591,24,28,60,0.2,7,rough,2.0,10.0,per_gpt,1
2090,3,26,39.337195294982905,24,28,60,0.2,7,rough,3.0,10.0,per_gpt,1
2091,4,25,27.965026009952236,18,28,60,0.2,7,rough,4.0,10.0,per_gpt,1
2092,5,24,14.350719323096289,8,28,60,0.2,7,rough,5.0,10.0,per_gpt,1
2093,6,23,42.64702750244219,25,28,60,0.2,7,rough,6.0,10.0,per_gpt,1
2094,7,22,73.02456119046754,45,28,60,0.2,7,rough,7.0,10.0,per_gpt,1
2095,8,21,100.0,61,28,60,0.2,7,rough,8.0,10.0,per_gpt,1
2096,9,22,73.02456119046754,45,28,60,0.2,7,rough,9.0,10.0,per_gpt,1
2097,10,21,100.0,60,28,60,0.2,7,rough,10.0,10.0,per_gpt,1
2098,0,26,55.59766345807567,38,14,71,0.6,80,rough,0.0,5.0,per_gpt,-1
2099,1,25,83.57617464975418,60,14,71,0.6,80,rough,1.0,5.0,per_gpt,1
2100,2,24,95.7693230900316,67,14,71,0.6,80,rough,2.0,5.0,per_gpt,1
2101,3,23,100.0,71,14,71,0.6,80,rough,3.0,5.0,per_gpt,1
2102,4,22,85.82578011694865,58,14,71,0.6,80,rough,4.0,5.0,per_gpt,1
2103,5,21,49.250231077386616,33,14,71,0.6,80,rough,5.0,5.0,per_gpt,1
2104,0,19,60.061665873812316,47,33,75,0.8,81,rough,0.0,5.0,per_gpt,-1
2105,1,18,73.29903376579091,56,33,75,0.8,81,rough,1.0,5.0,per_gpt,1
2106,2,17,48.55516678212551,36,33,75,0.8,81,rough,2.0,5.0,per_gpt,1
2107,3,20,28.391676125891667,22,33,75,0.8,81,rough,3.0,5.0,per_gpt,3
2108,4,18,73.29903376579091,56,33,75,0.8,81,rough,4.0,5.0,per_gpt,2
2109,5,19,60.061665873812316,44,33,75,0.8,81,rough,5.0,5.0,per_gpt,1
2110,0,12,27.11375946703788,22,0,74,0.0,82,rough,0.0,5.0,per_gpt,-1
2111,1,13,82.89782566789631,60,0,74,0.0,82,rough,1.0,5.0,per_gpt,1
2112,2,14,95.47061723998917,71,0,74,0.0,82,rough,2.0,5.0,per_gpt,1
2113,3,15,86.25001666786719,64,0,74,0.0,82,rough,3.0,5.0,per_gpt,1
2114,4,14,95.47061723998917,71,0,74,0.0,82,rough,4.0,5.0,per_gpt,1
2115,5,13,82.89782566789631,62,0,74,0.0,82,rough,5.0,5.0,per_gpt,1
2116,0,14,32.22910746306229,25,28,76,0.2,83,rough,0.0,5.0,per_gpt,-1
2117,1,13,50.54770096476855,38,28,76,0.2,83,rough,1.0,5.0,per_gpt,1
2118,2,12,43.51451620379443,32,28,76,0.2,83,rough,2.0,5.0,per_gpt,1
2119,3,15,17.76079874326171,12,28,76,0.2,83,rough,3.0,5.0,per_gpt,3
2120,4,16,31.15455347220192,23,28,76,0.2,83,rough,4.0,5.0,per_gpt,1
2121,5,11,72.03996978707424,56,28,76,0.2,83,rough,5.0,5.0,per_gpt,5
2122,0,16,61.30761390307791,39,5,65,0.4,84,rough,0.0,5.0,per_gpt,-1
2123,1,17,49.36618876172163,33,5,65,0.4,84,rough,1.0,5.0,per_gpt,1
2124,2,18,60.048151597398636,37,5,65,0.4,84,rough,2.0,5.0,per_gpt,1
2125,3,19,58.356552241477175,40,5,65,0.4,84,rough,3.0,5.0,per_gpt,1
2126,4,20,76.69492119463357,49,5,65,0.4,84,rough,4.0,5.0,per_gpt,1
2127,5,19,58.356552241477175,38,5,65,0.4,84,rough,5.0,5.0,per_gpt,1
2128,0,12,88.92907645532425,65,15,74,0.6,85,rough,0.0,5.0,per_gpt,-1
2129,1,11,100.0,74,15,74,0.6,85,rough,1.0,5.0,per_gpt,1
2130,2,10,78.18645619232797,60,15,74,0.6,85,rough,2.0,5.0,per_gpt,1
2131,3,13,44.60235164029772,33,15,74,0.6,85,rough,3.0,5.0,per_gpt,3
2132,4,14,6.9369559420160005,7,15,74,0.6,85,rough,4.0,5.0,per_gpt,1
2133,5,11,100.0,74,15,74,0.6,85,rough,5.0,5.0,per_gpt,3
2134,0,25,97.87523687817325,71,8,72,0.8,86,rough,0.0,5.0,per_gpt,-1
2135,1,26,86.43366856694688,63,8,72,0.8,86,rough,1.0,5.0,per_gpt,1
2136,2,24,45.54213082131406,34,8,72,0.8,86,rough,2.0,5.0,per_gpt,2
2137,3,27,54.17258835208231,39,8,72,0.8,86,rough,3.0,5.0,per_gpt,3
2138,4,25,97.87523687817325,70,8,72,0.8,86,rough,4.0,5.0,per_gpt,2
2139,5,26,86.43366856694688,61,8,72,0.8,86,rough,5.0,5.0,per_gpt,1
2140,0,29,38.31773531102703,23,6,63,0.0,87,rough,0.0,5.0,per_gpt,-1
2141,1,28,29.3347055914774,18,6,63,0.0,87,rough,1.0,5.0,per_gpt,1
2142,2,30,30.24807842952647,19,6,63,0.0,87,rough,2.0,5.0,per_gpt,2
2143,3,27,48.30834947879356,30,6,63,0.0,87,rough,3.0,5.0,per_gpt,3
2144,4,26,97.63356965186142,61,6,63,0.0,87,rough,4.0,5.0,per_gpt,1
2145,5,25,100.0,62,6,63,0.0,87,rough,5.0,5.0,per_gpt,1
2146,0,14,85.73016022569281,58,13,66,0.2,88,rough,0.0,5.0,per_gpt,-1
2147,1,13,69.90578638337398,46,13,66,0.2,88,rough,1.0,5.0,per_gpt,1
